Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
51000	183.42	35.04402374157397	183.42	811	0.0984	0.0005	0.017612735893991257
52000	186.22	32.15884948190777	186.22	816	0.09680000000000001	0.0005	0.018061265614297654
53000	187.39	30.935705907575475	187.39	821	0.0952	0.0005	0.01851924498875936
54000	188.95	27.492680844181052	188.95	826	0.0936	0.0005	0.01898474779393938
55000	191.18	21.283505350388122	191.18	831	0.092	0.0005	0.01944497995906406
56000	190.53	21.266619383437508	191.18	837	0.09040000000000001	0.0005	0.01989766134156121
57000	191.4	20.80624906127964	191.4	842	0.0888	0.0005	0.02038194371594323
58000	191.15	20.992081840541683	191.4	847	0.0872	0.0005	0.020847347047593858
59000	191.96	20.557684694536977	191.96	852	0.08560000000000001	0.0005	0.0212887442111969
60000	190.89	18.564425657692723	193.49	859	0.084	0.0005	0.021720644301838343
61000	190.14	19.761082966274895	193.49	865	0.0824	0.0005	0.022154495318730674
62000	189.88	20.658789896796957	193.49	870	0.08080000000000001	0.0005	0.022591088679101732
63000	191.08	18.8640822729334	193.49	875	0.0792	0.0005	0.023102170096503363
64000	189.22	21.947929287292688	193.49	881	0.0776	0.0005	0.02360334104961819
65000	187.65	23.304666914590307	193.49	887	0.07600000000000001	0.0005	0.02406544850932227
66000	183.81	27.874251559458955	193.49	894	0.07440000000000001	0.0005	0.02453188293510013
67000	183.2	27.747071917591594	193.49	899	0.0728	0.0005	0.025016708307796055
68000	179.19	33.0979440449101	193.49	906	0.07120000000000001	0.0005	0.02549828184975518
69000	178.39	32.845058989138685	193.49	912	0.06960000000000001	0.0005	0.025974730650583904
70000	176.76	33.38536206183782	193.49	918	0.068	0.0005	0.02646070745256212
71000	176.88	33.45303573668614	193.49	923	0.06640000000000001	0.0005	0.026964483459790547
72000	174.4	35.32534500893091	193.49	929	0.0648	0.0005	0.02741461714108785
73000	174.9	35.311612820713805	193.49	934	0.0632	0.0005	0.027859340111414593
74000	172.87	36.49045217587746	193.49	941	0.06160000000000001	0.0005	0.028322931991683113
75000	173.14	36.46423453193553	193.49	946	0.060000000000000005	0.0005	0.028827333119180468
76000	170.53	39.02703037639426	193.49	952	0.0584	0.0005	0.029365759690602622
77000	171.85	38.90279552937038	193.49	957	0.0568	0.0005	0.029861961073345607
78000	174.34	38.62673167639219	193.49	962	0.0552	0.0005	0.03031167229016622
79000	174.73	38.307402678855695	193.49	968	0.05360000000000001	0.0005	0.030770640174547833
80000	170.55	39.84152984010529	193.49	975	0.052000000000000005	0.0005	0.031220374041133456
81000	169.91	39.28055371300155	193.49	981	0.05040000000000001	0.0005	0.031683111521932816
82000	166.81	42.82982488873845	193.49	989	0.0488	0.0005	0.03212642027272118
83000	167.59	42.41417098093513	193.49	995	0.0472	0.0005	0.03258525245719486
84000	167.45	40.547595489745135	193.49	1002	0.0456	0.0005	0.03303926507631938
85000	166.03	40.510604784426505	193.49	1008	0.04400000000000001	0.0005	0.033505517376793754
86000	165.7	40.85082618503572	193.49	1014	0.04240000000000001	0.0005	0.03395659307638804
87000	167.13	40.75037545839302	193.49	1019	0.0408	0.0005	0.03439936465687222
88000	167.21	40.80693445972143	193.49	1024	0.039200000000000006	0.0005	0.034839093486468
89000	169.24	39.49180168085523	193.49	1030	0.0376	0.0005	0.035291740232043796
90000	167.56	39.70373282199043	193.49	1036	0.036000000000000004	0.0005	0.03574417756663428
91000	167.58	39.16227266132547	193.49	1042	0.034400000000000014	0.0005	0.036190984977616206
92000	166.68	37.30894798838477	193.49	1049	0.03280000000000001	0.0005	0.036635943717426726
93000	166.32	37.40852309300649	193.49	1054	0.031200000000000006	0.0005	0.03708252966403961
94000	162.12	39.293836666836185	193.49	1061	0.0296	0.0005	0.0375250334209866
95000	159.42	39.031828038153684	193.49	1068	0.027999999999999997	0.0005	0.037966556549072265
96000	158.74	42.08910072691028	193.49	1076	0.026400000000000007	0.0005	0.038410020669301354
97000	157.34	43.486370278513704	193.49	1083	0.024800000000000003	0.0005	0.038860723574956256
98000	152.44	50.97633176288777	193.49	1094	0.023200000000000012	0.0005	0.03929770251115163
99000	154.29	50.77209765215536	193.49	1100	0.021600000000000008	0.0005	0.03973940955268012
100000	137.48	64.71653266360923	193.49	1115	0.02	0.0005	0.040179240438673235
