Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
88000	170.38	33.21318412919785	192.7	1068	0.039200000000000006	0.0005	0.030084026124742296
89000	169.79	33.13405951585166	192.7	1073	0.0376	0.0005	0.030434762967957392
90000	165.68	38.583903379518254	192.7	1081	0.036000000000000004	0.0005	0.030789702600902982
91000	164.69	38.708318227481804	192.7	1087	0.034400000000000014	0.0005	0.031139548619588217
92000	163.42	39.021066105374416	192.7	1094	0.03280000000000001	0.0005	0.0314882802300983
93000	161.79	38.511633307352724	192.7	1100	0.031200000000000006	0.0005	0.031843216485447357
94000	158.98	40.93433277824374	192.7	1108	0.0296	0.0005	0.03221311436759101
95000	158.58	41.05780802721937	192.7	1114	0.027999999999999997	0.0005	0.0326049307319853
96000	156.24	41.505932106145984	192.7	1121	0.026400000000000007	0.0005	0.03300648331642151
97000	156.6	40.97926304852248	192.7	1127	0.024800000000000003	0.0005	0.03339593350887299
98000	155.24	40.84216448720611	192.7	1133	0.023200000000000012	0.0005	0.03377801570627424
99000	155.36	40.06582583698981	192.7	1139	0.021600000000000008	0.0005	0.034151037534077965
100000	155.0	39.633067002188966	192.7	1145	0.02	0.0005	0.03448711382018195
